23815500,4124600
23857200,4004200
23880400,3930100
23880400,3851300
23727500,3703100
23648800,3578000
23662700,3647500
23653400,3670600
23597800,3703100
23500500,3675300
23454200,3629000
23449600,3601200
23458800,3564100
23491300,3550200
23426400,3554800
23338400,3605800
23278200,3684500
23222600,3800300
23190200,3791100
23111400,3772600
23042000,3791100
22991000,3772600
22981700,3735500
23014200,3642900
22981700,3601200
22953900,3531700
22953900,3480700
22986400,3439000
23037300,3434400
23018800,3490000
23079000,3661400
23157800,3670600
23204100,3624300
23310600,3480700
23384700,3434400
23407900,3318600
23143900,3202800
23042000,3142600
22949300,3110200
22754800,3017500
22736400,2900000
4,58
22430500,3860600
22490700,3800300
22546300,3758700
22523200,3675300
22453700,3675300
22407300,3721600
22337900,3791100
22100000,3630600
22100000,3482300
22194300,3517800
22324000,3559500
22379600,3554800
22495400,3527100
22639000,3522400
22773300,3513200
22852000,3527100
22842800,3601200
22777900,3605800
22670600,3656800
22680600,3726200
22745500,3721600
22838100,3735500
22838100,3786500
22805700,3800300
22740900,3781800
22694500,3777200
22615800,3795700
22555600,3837400
22560200,3893000
22606500,3953200
22740900,4101400
22810300,4184800
22842800,4249700
22815000,4272800
22773300,4221900
22731600,4184800
22652900,4198700
22588000,4194100
22588000,4282100
22601900,4416400
22666700,4458100
22731600,4421100
22815000,4397900
22930800,4407200
22995800,4480000
22467700,4480000
22476800,4416400
22421200,4290600
22407300,4138500
22365700,4036600
22180400,3911500
22152600,3869800
22134100,3791100
22166500,3744800
22245200,3823500
22305400,3916200
22374900,3930100
22430500,3860600
2,10
23143900,4240400
23292100,4305300
23394000,4365500
23421800,4402500
23403400,4480000
23130100,4480000
23111400,4370100
23014200,4217200
23069700,4170900
23143900,4240400
3,33
23190200,3791100
23222600,3800300
23278200,3684500
23338400,3605800
23426400,3554800
23370800,3744800
23245800,4115300
23236500,4194100
23273600,4240400
23375500,4212600
23403300,4226500
23412500,4309900
23449600,4300600
23505200,4314500
23519100,4393300
23560800,4430300
23616300,4407200
23648800,4411800
23635100,4480000
23403400,4480000
23421800,4402500
23394000,4365500
23292100,4305300
23143900,4240400
23069700,4170900
23102200,4082900
23130000,4055100
23079000,4013400
23069700,3953200
23051200,3874500
23042000,3791100
23111400,3772600
23190200,3791100
1,7
22217400,3179600
22100000,3246100
22100000,2900000
22402800,2900000
22324000,2989700
22291500,3077700
22217400,3179600
3,16
23157800,3540900
23180900,3522400
23116100,3429800
23180900,3457600
23213300,3443700
23250400,3406600
23301400,3443700
23310600,3480700
23204100,3624300
23157800,3670600
23079000,3661400
23018800,3490000
23037300,3434400
23088300,3462200
23134600,3527100
23157800,3540900
